btc	bt	EC_number	3rd_lvl	EC_name	evidence	rule
bt0051	3501	4.1.1.15	4.1.1	glutamate decarboxylase	R02466	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3501	4.1.1.29	4.1.1	sulfinoalanine decarboxylase	R02466	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3501	4.1.1.28	4.1.1	aromatic-L-amino-acid decarboxylase	R02701	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3501	4.1.1.5	4.1.1	acetolactate decarboxylase	R02948	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3501	4.1.1.30	4.1.1	pantothenoylcysteine decarboxylase	R02972	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3501	4.1.1.36	4.1.1	phosphopantothenoylcysteine decarboxylase	R03269	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3501	4.1.1.16	4.1.1	hydroxyglutamate decarboxylase	R04135	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3501	4.1.1.81	4.1.1	threonine-phosphate decarboxylase	R06530	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3501	1.1.1.276	1.1.1	serine 3-dehydrogenase (NADP+)	R06830	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3501	1.1.1.387	1.1.1	L-serine 3-dehydrogenase (NAD+)	R06830	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3501	1.1.1.262	1.1.1	4-hydroxythreonine-4-phosphate dehydrogenase	R07406	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3501	4.1.1.86	4.1.1	diaminobutyrate decarboxylase	R07650	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3501	4.1.1.96	4.1.1	carboxynorspermidine decarboxylase	R09081	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3501	4.1.1.96	4.1.1	carboxynorspermidine decarboxylase	R09082	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3501	4.1.1.105	4.1.1	L-tryptophan decarboxylase	R11932	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3501	4.1.1.116	4.1.1	D-ornithine/D-lysine decarboxylase	R12304	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3501	4.1.1.116	4.1.1	D-ornithine/D-lysine decarboxylase	R12305	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3501	4.1.1.117	4.1.1	2-[(L-alanin-3-ylcarbamoyl)methyl]-2-hydroxybutanedioate decarboxylase	R12309	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3501	4.1.1.120	4.1.1	3-oxoisoapionate decarboxylase	R12609	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3501	4.1.1.121	4.1.1	3-oxoisoapionate-4-phosphate decarboxylase	R12610	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0104	2853	3.1.3.60	3.1.3	phosphoenolpyruvate phosphatase	R00208	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/3f67496e-3053-4d85-a156-a3b217ce70bc
bt0051	3573	4.1.1.9	4.1.1	malonyl-CoA decarboxylase	R00233	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3573	4.1.1.112	4.1.1	oxaloacetate decarboxylase	R00995	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3573	4.1.1.7	4.1.1	benzoylformate decarboxylase	R01764	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3573	4.1.1.7	4.1.1	benzoylformate decarboxylase	R02672	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3573	4.1.1.5	4.1.1	acetolactate decarboxylase	R02948	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3573	4.1.1.9	4.1.1	malonyl-CoA decarboxylase	R05373	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3573	1.1.1.276	1.1.1	serine 3-dehydrogenase (NADP+)	R06830	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3573	1.1.1.387	1.1.1	L-serine 3-dehydrogenase (NAD+)	R06830	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3573	1.1.1.262	1.1.1	4-hydroxythreonine-4-phosphate dehydrogenase	R07406	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3573	3.1.1.82	3.1.1	pheophorbidase	R08976	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3573	4.1.1.88	4.1.1	biotin-independent malonate decarboxylase	R09483	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3573	4.1.1.94	4.1.1	ethylmalonyl-CoA decarboxylase	R09958	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3573	4.1.1.115	4.1.1	indoleacetate decarboxylase	R12303	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3573	4.1.1.120	4.1.1	3-oxoisoapionate decarboxylase	R12609	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0051	3573	4.1.1.121	4.1.1	3-oxoisoapionate-4-phosphate decarboxylase	R12610	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/2339e8b3-c9c6-40fd-b89a-aad5693baa18
bt0427	3943	4.1.3.25	4.1.3	(S)-citramalyl-CoA lyase	R00237	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/4a1f948d-d154-4b7f-a576-a861068aa5e8
bt0427	3943	4.1.3.22	4.1.3	citramalate lyase	R00325	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/4a1f948d-d154-4b7f-a576-a861068aa5e8
bt0427	3943	4.1.3.17	4.1.3	4-hydroxy-4-methyl-2-oxoglutarate aldolase	R00350	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/4a1f948d-d154-4b7f-a576-a861068aa5e8
bt0427	3943	2.3.3.1	2.3.3	citrate (Si)-synthase	R00351	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/4a1f948d-d154-4b7f-a576-a861068aa5e8
bt0427	3943	2.3.3.3	2.3.3	citrate (Re)-synthase	R00351	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/4a1f948d-d154-4b7f-a576-a861068aa5e8
bt0427	3943	2.3.3.16	2.3.3	citrate synthase (unknown stereospecificity)	R00351	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/4a1f948d-d154-4b7f-a576-a861068aa5e8
bt0427	3943	2.3.3.8	2.3.3	ATP citrate synthase	R00352	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/4a1f948d-d154-4b7f-a576-a861068aa5e8
bt0427	3943	4.1.3.6	4.1.3	citrate (pro-3S)-lyase	R00362	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/4a1f948d-d154-4b7f-a576-a861068aa5e8
bt0427	3943	4.1.3.30	4.1.3	methylisocitrate lyase	R00409	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/4a1f948d-d154-4b7f-a576-a861068aa5e8
bt0427	3943	2.3.3.5	2.3.3	2-methylcitrate synthase	R00931	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/4a1f948d-d154-4b7f-a576-a861068aa5e8
bt0427	3943	2.3.3.13	2.3.3	2-isopropylmalate synthase	R01213	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/4a1f948d-d154-4b7f-a576-a861068aa5e8
bt0427	3943	4.1.3.4	4.1.3	hydroxymethylglutaryl-CoA lyase	R01360	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/4a1f948d-d154-4b7f-a576-a861068aa5e8
bt0427	3943	2.3.3.10	2.3.3	hydroxymethylglutaryl-CoA synthase	R01978	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/4a1f948d-d154-4b7f-a576-a861068aa5e8
bt0427	3943	4.1.3.35	4.1.3	(1-hydroxycyclohexan-1-yl)acetyl-CoA lyase	R02232	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/4a1f948d-d154-4b7f-a576-a861068aa5e8
bt0427	3943	2.3.3.2	2.3.3	decylcitrate synthase	R03735	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/4a1f948d-d154-4b7f-a576-a861068aa5e8
bt0427	3943	2.3.3.4	2.3.3	decylhomocitrate synthase	R03859	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/4a1f948d-d154-4b7f-a576-a861068aa5e8
bt0427	3943	4.1.3.4	4.1.3	hydroxymethylglutaryl-CoA lyase	R08090	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/4a1f948d-d154-4b7f-a576-a861068aa5e8
bt0427	3943	4.1.3.26	4.1.3	3-hydroxy-3-isohexenylglutaryl-CoA lyase	R08090	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/4a1f948d-d154-4b7f-a576-a861068aa5e8
bt0427	3943	4.1.3.46	4.1.3	(R)-citramalyl-CoA lyase	R10674	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/4a1f948d-d154-4b7f-a576-a861068aa5e8
bt0063	3938	1.4.1.2	1.4.1	glutamate dehydrogenase	R00243	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.1.3	1.4.1	glutamate dehydrogenase [NAD(P)+]	R00243	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.1.14	1.4.1	glutamate synthase (NADH)	R00243	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.1.3	1.4.1	glutamate dehydrogenase [NAD(P)+]	R00248	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.1.4	1.4.1	glutamate dehydrogenase (NADP+)	R00248	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.1.13	1.4.1	glutamate synthase (NADPH)	R00248	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.11	1.4.3	L-glutamate oxidase	R00250	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.5	1.4.3	pyridoxal 5'-phosphate synthase	R00277	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.7	1.4.3	D-glutamate oxidase	R00279	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.15	1.4.3	D-glutamate(D-aspartate) oxidase	R00279	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.2	1.4.3	L-amino-acid oxidase	R00357	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.16	1.4.3	L-aspartate oxidase	R00357	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.1	1.4.3	D-aspartate oxidase	R00359	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.15	1.4.3	D-glutamate(D-aspartate) oxidase	R00359	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.1.1	1.4.1	alanine dehydrogenase	R00365	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.1.10	1.4.1	glycine dehydrogenase	R00365	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.3	1.4.3	D-amino-acid oxidase	R00366	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.19	1.4.3	glycine oxidase	R00366	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.5.1.22	1.5.1	strombine dehydrogenase	R00368	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.1.1	1.4.1	alanine dehydrogenase	R00396	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.1.18	1.4.1	lysine 6-dehydrogenase	R00446	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.14	1.4.3	L-lysine oxidase	R00447	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.5.1.16	1.5.1	D-lysopine dehydrogenase	R00452	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.5.1.11	1.5.1	D-octopine dehydrogenase	R00562	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.5.1.19	1.5.1	D-nopaline dehydrogenase	R00563	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.1.7	1.4.1	serine 2-dehydrogenase	R00581	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.5.3.1	1.5.3	sarcosine oxidase	R00610	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.5.3.4	1.5.3	N6-methyl-lysine oxidase	R00612	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.2	1.4.3	L-amino-acid oxidase	R00648	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.5.1.24	1.5.1	N5-(carboxyethyl)ornithine synthase	R00666	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.1.19	1.4.1	tryptophan dehydrogenase	R00675	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.1.19	1.4.1	tryptophan dehydrogenase	R00676	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.2	1.4.3	L-amino-acid oxidase	R00677	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.1.20	1.4.1	phenylalanine dehydrogenase	R00688	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.2	1.4.3	L-amino-acid oxidase	R00689	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.5.1.7	1.5.1	saccharopine dehydrogenase (NAD+, L-lysine-forming)	R00715	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.5.1.8	1.5.1	saccharopine dehydrogenase (NADP+, L-lysine-forming)	R00716	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.2	1.4.3	L-amino-acid oxidase	R00729	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.5.1.26	1.5.1	beta-alanopine dehydrogenase	R00906	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.1.9	1.4.1	leucine dehydrogenase	R01088	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.10	1.4.3	putrescine oxidase	R01151	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.22	1.4.3	diamine oxidase	R01151	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.1.8	1.4.1	valine dehydrogenase (NADP+)	R01212	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.1.9	1.4.1	leucine dehydrogenase	R01434	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.1.23	1.4.1	valine dehydrogenase (NAD+)	R01434	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.8	1.4.3	ethanolamine oxidase	R01469	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.5.3.10	1.5.3	dimethylglycine oxidase	R01564	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.1.17	1.4.1	N-methylalanine dehydrogenase	R01584	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.5.1.23	1.5.1	tauropine dehydrogenase	R01683	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.5	1.4.3	pyridoxal 5'-phosphate synthase	R01710	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.22	1.4.3	diamine oxidase	R02150	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.4	1.4.3	monoamine oxidase	R02173	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.22	1.4.3	diamine oxidase	R02173	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.1.9	1.4.1	leucine dehydrogenase	R02196	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.2	1.4.3	L-amino-acid oxidase	R02197	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.12	1.4.3	cyclohexylamine oxidase	R02233	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.5.1.9	1.5.1	saccharopine dehydrogenase (NAD+, L-glutamate-forming)	R02313	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.5.1.10	1.5.1	saccharopine dehydrogenase (NADP+, L-glutamate-forming)	R02315	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.3	1.4.3	D-amino-acid oxidase	R02457	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.4	1.4.3	monoamine oxidase	R02529	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.21	1.4.3	primary-amine oxidase	R02529	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.4	1.4.3	monoamine oxidase	R02532	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.4	1.4.3	monoamine oxidase	R02613	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
bt0063	3938	1.4.3.21	1.4.3	primary-amine oxidase	R02613	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/fbbba937-dd70-43a4-be8c-7de8fcc0f0df
